firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
b918c7ad848a46f59977bed01643852e,COBO,Wisdom Tree,2024-09-30,Bonds
b928773694fd4d6e9dd2a5c0e68ffe7b,AUCHAH,UBS,2024-10-31,Commodities & Metals
b9390f217fa34066b3849a371d4da6f9,CBSECHF,UBS,2024-10-31,Bonds
b95374d55879479ca02da3c849185872,SX5D,Invesco,2024-12-06,Equities (Stocks)
b9a2f6e5183247e7b48625b0a7c90be1,F1ESG,UBS,2024-10-31,Bonds
ba307540b4eb40bbbf845476a97d6434,TIP10G,UBS,2024-10-31,Bonds
ba334bacbdaa436dacbfe7bce1a4f04e,V3MA,Vanguard,2024-07-31,Equities (Stocks)
ba609d398fb7423d93f90ba5058b3215,VEMT,Vanguard,2024-07-31,Bonds
ba76298b71a74ef395c8392bf6159df4,WCAR,Wisdom Tree,2024-09-30,Equities (Stocks)
bab69ed5b5b34ae0bfadbf9d179d9dc0,XLVS,Invesco,2024-12-06,Equities (Stocks)
bbac77c28fcf4f0389144e6285bd061c,BOLD,21Shares,2024-11-27,Target Date / Multi-Asset
bc09c4dec92f40b6a0d6917a539fea49,CBSUCHF,UBS,2024-10-31,Bonds
bc2367fa73b04f9bbd668979a94aa9ed,FTEK,Invesco,2024-12-06,Equities (Stocks)
bc474bb4ad38432cbbd3ea503ee88b10,SVUSA,UBS,2024-10-31,Commodities & Metals
bd79979f43f3465fa950f4b0d5660670,UST10F,UBS,2024-10-31,Bonds
bdec2a3a567f445a801ff340eef4365d,TIP10D,UBS,2024-10-31,Bonds
bef631b424744e8ba062c815bed69cdf,EQLTS,UBS,2024-10-31,Equities (Stocks)
bfa9144ba4f84a1784201051badc5b50,SLICHA,UBS,2024-10-31,Equities (Stocks)
c083f72dbde44b918f18d59d4b7265be,SBTC,21Shares,2024-11-27,Other Asset Types
c0f885566165475081ed1b2b26b73fc3,OP6E,OSSIAM ETF,2024-12-10,Equities (Stocks)
c2ece57e34f943569aa9055e469da0f1,SBEMC,UBS,2024-10-31,Bonds
c31a3c47a11746a99e3929bebe3c8dda,ABTCCHF,21Shares,2024-11-27,Other Asset Types
bc55a3d4fab3474da5fa4d3fcddba19c,UE24,UBS,2024-10-31,Equities (Stocks)
bd2bdffca8ef4156a315891179bae722,AINJ,21Shares,2024-11-27,Other Asset Types
bdb2c95ec8ef47b39d37b9cd2b6ac488,UBUV,UBS,2024-10-31,Equities (Stocks)
be1af37ff9e64032beb1a42aee028636,UEFD,UBS,2024-10-31,Equities (Stocks)
beb244aa8b3e4ab8a8c1e4679d9ee247,ADOT,21Shares,2024-11-27,Other Asset Types
bfd0902a366c46c09cc01d182f8aa83f,UBUX,UBS,2024-10-31,Equities (Stocks)
c119a05a281546cb8fa9cbe524a81a8e,UE33,UBS,2024-10-31,Equities (Stocks)
c19f530d2d1f4bc3b731a3c7e35224b2,UIMA,UBS,2024-10-31,Equities (Stocks)
c1bc5e89f9fa49d891567eed1407fa03,VWRL,Vanguard,2024-07-31,Equities (Stocks)
c26d445a308a484385d173c11f2ac8b5,1ARKW,Leverage Shares,2024-12-06,Equities (Stocks)
bda49ca082cf4c3e84efce538811237d,AAVE,21Shares,2024-11-27,Other Asset Types
bfda970659f54afca8efb3967a8d1d16,AINJ,21Shares,2024-11-27,Other Asset Types
c2ab34963b664b6e8d6553c0b89e5fd9,ALINK,21Shares,2024-11-27,Other Asset Types
c35de2892016445db5927b027ae69379,UIQG,UBS,2024-10-31,Bonds
c409fac6be83449381b1d674a2132ade,UEQU,UBS,2024-10-31,Commodities & Metals
c47d6b4b6b374122a7d03c719367b3b1,VUKG,Vanguard,2024-07-31,Equities (Stocks)
c49f97bcbc9d4da7a1b2ffbe9ed16aa7,UBUT,UBS,2024-10-31,Equities (Stocks)
c4a33b4f9a1040c79c3d91f7044570b7,ONVD,Leverage Shares,2024-12-06,Equities (Stocks)
c5052738e437495fb05f98a4f735a3f5,VGTY,Vanguard,2024-07-31,Bonds
c54c77189d654543a61d7977736c4fab,2VA,Leverage Shares,2024-12-06,Equities (Stocks)
c66de8d33a704623a1b7b0ffe1796488,V3CE,Vanguard,2024-07-31,Bonds
c674e79dea7540c79ea029b0f40bf334,3VTE,Leverage Shares,2024-12-06,Equities (Stocks)
c6b7c033da0c41a28e3ebf34bb41cb2d,SXLG,Leverage Shares,2024-12-06,Equities (Stocks)
c6c12097a4b546aeb42a6b3b809d9f23,NVIS,Leverage Shares,2024-12-06,Equities (Stocks)
c6e54da4d13d439b81fc4cc75cf76d0d,V3PL,Vanguard,2024-07-31,Equities (Stocks)
c711ff3b6973441994179358cd8bc01e,SQA3,Leverage Shares,2024-12-06,Equities (Stocks)
c79fefeae3274408b6d46cb12292515b,EL40,Deka ETF,2024-11-29,Equities (Stocks)
c7b4d3c398234d88a8fe02d2851d348c,H41H,HSBC,2024-12-11,Equities (Stocks)
c7c4f59e3c0c47baa95d466384fd110e,EXAG,Wisdom Tree,2024-09-30,Commodities & Metals
c844fa50af74420bbfebc007ff6d7db3,SJD,Leverage Shares,2024-12-06,Equities (Stocks)
c878aa3bdabe492a971701baf4586a02,V21A,21Shares,2024-11-27,Other Asset Types
c9d15370aa334937ad3dc3c572b39f2d,GACA,Goldman Sachs,2024-12-02,Equities (Stocks)
ca1768c89c95472cb9845c5ae959ae5d,SC0T,Invesco,2024-12-06,Equities (Stocks)
caf147f4729a4f9b9e6809be0031d3c6,MXUK,Invesco,2024-12-06,Equities (Stocks)
cbc147c9470c42b39d07f50d7232310b,SC05,Invesco,2024-12-06,Equities (Stocks)
cc38d07833444e6f977ef3d8c1fd9c90,UIMM,UBS,2024-10-31,Equities (Stocks)
cc3ef3bb9fd74bf385ee5208c82bbddd,2SKE,21Shares,2024-11-27,Other Asset Types
cc7d2c2e5ecf4f49afdec5cf294f506f,AW14,UBS,2024-10-31,Equities (Stocks)
cc9b93527f89435cabe5bc5cf47a0752,3KWB,Leverage Shares,2024-12-06,Equities (Stocks)
cc9ea3beed684a35b0f380fd1d69fd29,GSXG,Goldman Sachs,2024-12-06,Bonds
ccea8d30309849a9b306f8d7957f16a7,V40D,Vanguard,2024-09-30,Target Date / Multi-Asset
c352750ca56a461caf978070a92f5369,3NIE,Leverage Shares,2024-12-06,Equities (Stocks)
c37a0254586542999004156fc9022368,VDPG,Vanguard,2024-07-31,Equities (Stocks)
c3aa3753dd8945399b7d0b57157f6a9b,XLEP,Invesco,2024-12-06,Equities (Stocks)
c3bb7a28e67d4016bf837c0a6be3b463,SMEU,Invesco,2024-12-06,Equities (Stocks)
c3ca82e4791f42528c076ee96be05917,HSDS,HSBC,2024-12-11,Equities (Stocks)
c3ca9f5e418d4f749d5f53e774635cc3,VUAA,Vanguard,2024-07-31,Equities (Stocks)
c42e547ce7c9456c9d23aabf0f2503c7,GGES,Leverage Shares,2024-12-06,Equities (Stocks)
c431d84fe3ca4e558f877e2b8c1924a5,WCOG,Wisdom Tree,2024-09-30,Commodities & Metals
c44330456a334f99b922cc3f03f98b64,HWDA,HSBC,2024-12-11,Equities (Stocks)
c45b9da818fc4432aba0017a63130c9f,SCHE,Leverage Shares,2024-12-06,Equities (Stocks)
c460d0b490f744c899050c5be8802541,MRN3,Leverage Shares,2024-12-06,Equities (Stocks)
c4770c0176444001b7f609a376763202,WRDG,UBS,2024-10-31,Equities (Stocks)
c4c5cd834d1b40a285c7b43524926865,DFEA,Wisdom Tree,2024-09-30,Equities (Stocks)
c55636f4536b475e8480f9627217ff56,UC99,UBS,2024-10-31,Equities (Stocks)
c59bdb03a962456687a135db49a01586,SEMC,UBS,2024-10-31,Bonds
c61da27aa5c0433d94639d69601417e5,NTSX,Wisdom Tree,2024-09-30,Target Date / Multi-Asset
c6afcf84556046028b6da1aa3588e58e,SMHS,Leverage Shares,2024-12-06,Equities (Stocks)
c78ec660e5d04f18852464abc605c934,2MUE,Leverage Shares,2024-12-06,Equities (Stocks)
c7d1cf2017fd487495a9c5f49db1b0c3,COII,Leverage Shares,2024-12-06,Equities (Stocks)
c84ec71ffe5a4ae38a53b7888b777bed,3GDE,Leverage Shares,2024-12-06,Equities (Stocks)
c8b72c4bc6bf4a749aad5d5e4fd59968,ETHU,21Shares,2024-11-27,Other Asset Types
c8f21811c3c84d5eaf40c140e492f0fd,X7PP,Invesco,2024-12-06,Equities (Stocks)
c914b9265bc9427fa18093448e9546d6,EQSG,Invesco,2024-12-06,Equities (Stocks)
c9b5fbab00834f4ca325a3ca915c4a15,FB2E,Leverage Shares,2024-12-06,Equities (Stocks)
c9eb62e406c94b9cbdc76a195f6c72db,ARKB,Leverage Shares,2024-12-06,Equities (Stocks)
ca0a9b99bcf0470ea427bcf51fdf8af6,AAP2,Leverage Shares,2024-12-06,Equities (Stocks)
cafa86da0eaf4e8e9e3517385f9bdf8b,COIB,Leverage Shares,2024-12-06,Equities (Stocks)
cb3337057fb744909fe7ef493cc53cf0,3ABE,Leverage Shares,2024-12-06,Equities (Stocks)
cb4f936e8bb742b3bbdf42fb598b1b0d,S5SD,UBS,2024-10-31,Equities (Stocks)
cbc6b9e1415f4a2d9de473b20d8bd420,MAG7,Leverage Shares,2024-12-06,Equities (Stocks)
cbe83a40a8794759a01c4edc6e907c0e,3SRA,Leverage Shares,2024-12-06,Equities (Stocks)
cc1a8c3b925a421eb03374b90db55465,HPAJ,HSBC,2024-12-11,Equities (Stocks)
cc20621fa6dd4055bad0d9a2d0ded11d,UD08,UBS,2024-10-31,Commodities & Metals
cc2f15dbdf7f41f28378d2d5faa0ac84,SBIE,Leverage Shares,2024-12-06,Equities (Stocks)
ccbfb975e74c45bfb296f972217473bc,VAGU,Vanguard,2024-07-31,Bonds
c39b6575b03e408c8f92ce406398d127,PEXE,UBS,2024-10-31,Equities (Stocks)
c518f0f4d9b34ba98990ef1d17d95672,WDNA,Wisdom Tree,2024-09-30,Equities (Stocks)
c536e58479d146ee87f77b3d6ae62f7f,EMPA,UBS,2024-10-31,Equities (Stocks)
c5ac05da1d574946a2542106a98f1ce7,VUKE,Vanguard,2024-07-31,Equities (Stocks)
c610ecf923da40428a0810440f1be7a5,HMEU,HSBC,2024-12-11,Equities (Stocks)
c648bbf4e5ad4e73b63feea6253c0222,VUSC,Vanguard,2024-07-31,Bonds
c6efdd3a3fd446a39a0b450657faa6ea,SPELE,UBS,2024-10-31,Equities (Stocks)
c8157706e4824c9c829b563287f166ca,SOXL,Leverage Shares,2024-12-06,Equities (Stocks)
c9bcf47c215f4195a9641d0b0613b23c,SPXS,Invesco,2024-12-06,Equities (Stocks)
cb3e377add2a401bbb00b4959315a2a9,EMUESG,UBS,2024-10-31,Equities (Stocks)
cb4494816d5e4003bc96bbdc5644f06d,JT13,UBS,2024-10-31,Bonds
cca5c6b294b14eb0ac46945e5b133abc,EGE,UBS,2024-10-31,Bonds
ccb86dddcacd48d585b5e83d418672bf,DGRE,Wisdom Tree,2024-09-30,Equities (Stocks)
c356aa058d8a47e6a8a845e738b5f7a5,100CHA,UBS,2024-10-31,Equities (Stocks)
c35ab8b11f764280be35aad0199647b4,CBUSE,UBS,2024-10-31,Bonds
c3aed330c12f4eb5b5016cdc37212452,POLYEUR,21Shares,2024-11-27,Other Asset Types
c401b6bf074f4a6eae2c09d182c78e23,CBESG,UBS,2024-10-31,Bonds
c4070c0b5830428cadb236695e24cc77,EMUPA,UBS,2024-10-31,Equities (Stocks)
c440cdb71f70488da30c292720b023d1,HTWN,HSBC,2024-12-11,Equities (Stocks)
c4a4b1a0d5d049c986d827e549352cd7,ABCH,21Shares,2024-11-27,Other Asset Types
c4e425ab557b476887fd527cfa79990b,HSWD,HSBC,2024-12-11,Equities (Stocks)
c5394e1a3fb14b7ea9d535f36487fc50,AWSRIW,UBS,2024-10-31,Equities (Stocks)
c7fbb868a91346f58bc0cca8f933a2b4,CAPE,OSSIAM ETF,2024-12-11,Equities (Stocks)
c7fec45831194abba86ab62cd6add37b,CHESG,UBS,2024-10-31,Bonds
c84a9518cc0a446baf520150ab1e560f,ACPA,UBS,2024-10-31,Equities (Stocks)
c84bae84662b4955926665d9fc3b882b,QGRW,Wisdom Tree,2024-09-30,Equities (Stocks)
c84d3fa20a4148edb45d077f5887226a,CBSEU,UBS,2024-10-31,Bonds
c88e4ea1d7a94cb48b2a3839831aa082,USTP,OSSIAM ETF,2024-12-11,Bonds
c8975d8e71b24699aa97678175230b75,VETA,Vanguard,2024-07-31,Bonds
c8a9553c7c6b498792dcf7726120b3ce,UKGBPB,UBS,2024-10-31,Equities (Stocks)
c8c6193d43da43869060337650b217bf,BOLDGBP,21Shares,2024-11-27,Target Date / Multi-Asset
c8e1de82001c4ac5b7ec0ab144f9d7d5,GRENEE,UBS,2024-10-31,Bonds
c94175d9b8f2465fab1a0367b54d0b26,AUSAUW,UBS,2024-10-31,Equities (Stocks)
c9fe7340d58940d280f0a13b98fca7c8,HPRD,HSBC,2024-12-11,Equities (Stocks)
ca1c03ccd1044e2ca007fb977d2cb95c,HMEU,HSBC,2024-12-11,Equities (Stocks)
cb67d268ba4b47ac99e2a91ce0339918,DXJA,Wisdom Tree,2024-09-30,Equities (Stocks)
cc68ec26fdd544d196eca59af8f8ab0c,JPSRU,UBS,2024-10-31,Equities (Stocks)
c531e21fe5a24f6898df0afb63b5150a,VFEM,Vanguard,2024-07-31,Equities (Stocks)
c6557ef318d746b0aaeca8b7b4caf1a5,V3ML,Vanguard,2024-07-31,Equities (Stocks)
c7459438d87f4adda67b8e136fc5add7,ONDO,21Shares,2024-11-27,Other Asset Types
c779d80583924329af4c88182f6b1018,SPLR,Leverage Shares,2024-12-06,Equities (Stocks)
c7a9b8584de4457f9a4c43554d554eb8,V3PA,Vanguard,2024-07-31,Equities (Stocks)
c7d989c306fd455dab82cfa6424e8136,VGWE,Vanguard,2024-07-31,Equities (Stocks)
c88c86019b1e444e98b013a0bc3229cc,V3MA,Vanguard,2024-07-31,Equities (Stocks)
cb81d435939f4b2b9beb3d5d27f249ce,AOPT,21Shares,2024-11-27,Other Asset Types
c490994202b6464cac8a1bf60dac8bff,ATIA,21Shares,2024-11-27,Other Asset Types
c5902dcd56b946b38e34aaf75cf103d3,IQEE,Index IQ,2024-06-28,Equities (Stocks)
cd62812882cd447fa2d782c20c27570a,MDBA,UBS,2024-10-31,Bonds
cdd82f475bce4ed891fbd6b5926d794c,UIMR,UBS,2024-10-31,Equities (Stocks)
ce1f468faf10416499a1ed51b06c7bfa,21XL,21Shares,2024-11-27,Other Asset Types
ce5e288757a24354be18bea3a2870b90,SC0W,Invesco,2024-12-06,Equities (Stocks)
d0851a4a6a864aeca212db233277116c,GRX,Expat Capital,2024-11-29,Equities (Stocks)
d16400d8ea0347feb7ed24df2d1bc059,UIW1,UBS,2024-10-31,Equities (Stocks)
d169e7abe3a64d7085c99f17b7bfc2ee,V3YL,Vanguard,2024-07-31,Equities (Stocks)
d28eb23476b643788fd16c558ea2923c,D6RS,Deka ETF,2024-11-29,Equities (Stocks)
d34cb45191d1494094633644ffc2684d,AW12,UBS,2024-10-31,Equities (Stocks)
d3b1ec28f4624e928e3fb637356d951c,RARE,Wisdom Tree,2024-09-30,Equities (Stocks)
d3ef884da6054d3d99a5845e9ea34378,GACL,Goldman Sachs,2024-12-06,Equities (Stocks)
d3f7284552644151a670b91d94cba51a,VMID,Vanguard,2024-07-31,Equities (Stocks)
d52d82dcbf9e4d9a883beee732c2ddb7,SSLE,Leverage Shares,2024-12-06,Commodities & Metals
d53fce84bf9548abaaee337d04560377,SDIE,Leverage Shares,2024-12-06,Equities (Stocks)
d5fb9328dfe64f59af1601fc73cea3b4,3TSE,Leverage Shares,2024-12-06,Equities (Stocks)
d67e49f7058941d8af00a9f27c2b5fed,2MUE,Leverage Shares,2024-12-06,Equities (Stocks)
d68c438e69544d57811c505f096ef380,UBU7,UBS,2024-10-31,Equities (Stocks)
d70d288bf29f4d3eae82790254e633d0,POLY,21Shares,2024-11-27,Other Asset Types
d710ed7b0c264c94aaedcb01505c6add,UET1,UBS,2024-10-31,Equities (Stocks)
cdd9cc0658c940a887eaf233cb5e6185,WCAR,Wisdom Tree,2024-09-30,Equities (Stocks)
cdf35d2aaa1041169370836ceb26429b,HMCX,HSBC,2024-12-10,Equities (Stocks)
ce3a3e94b1784bfd85e04782351d6d72,HPJP,HSBC,2024-12-11,Equities (Stocks)
cea2d21745524d92bc2ce25d58dc452f,XLGS,Leverage Shares,2024-12-06,Equities (Stocks)
cf7f9c6017674993935df675f1b74625,3FB,Leverage Shares,2024-12-06,Equities (Stocks)
cfe26b4097c64dd2bb2836c1fe8b51d3,SPYS,Leverage Shares,2024-12-06,Equities (Stocks)
cff8e384eeba4dc59ef30f9ce0a277f5,3MST,Leverage Shares,2024-12-06,Equities (Stocks)
d00d25bffe0442a3812def6f2062c1ee,SNVE,Leverage Shares,2024-12-06,Equities (Stocks)
d086d9c144b24125b873d656f89171cb,3SXO,Leverage Shares,2024-12-06,Equities (Stocks)
d10e765ce5104ad0a8cb19bc17ead9c5,SDAX,Leverage Shares,2024-12-06,Equities (Stocks)
d1f6084eff4246e1b6d439bb2e4fd085,GENE,UBS,2024-10-31,Equities (Stocks)
d207745e30c04f37b899a1b479222571,3KOR,Leverage Shares,2024-12-06,Equities (Stocks)
d22fa89775ab454eb86aa6e335ad8e5e,PYPS,Leverage Shares,2024-12-06,Equities (Stocks)
d230a98233e04fc6bd79b8fc5bd56310,HSEP,HSBC,2024-12-11,Equities (Stocks)
d2579039148a421e97fb2d178ab58a16,CMOP,Invesco,2024-12-06,Commodities & Metals
d30c9605c30d40cca26b8b46de12c8b8,WTIL,Leverage Shares,2024-12-06,Commodities & Metals
d37a8a3bba564cd085a3cbeeabe7cba8,GGRW,Wisdom Tree,2024-09-30,Equities (Stocks)
d41b760b15614e6e9ea82f599140e80f,XOM3,Leverage Shares,2024-12-06,Equities (Stocks)
d425712256a74ef686fcda1197d79d0a,HSDD,HSBC,2024-12-11,Equities (Stocks)
d42d78f97ae34871a92a6ab5fa271818,AMZ3,Leverage Shares,2024-12-06,Equities (Stocks)
d4b88cc3d35a4ce2ad0f90e2a4d5e974,VMCAX,Vanguard,2024-07-31,Bonds
d4e2509881f144f3a5b741bdf9fa71ec,3BBE,Leverage Shares,2024-12-06,Equities (Stocks)
d606ba6cf2a34a1387e1215791f38a3c,2FB,Leverage Shares,2024-12-06,Equities (Stocks)
d62285468521428d88d6988e980f57ed,AWSR,UBS,2024-10-31,Equities (Stocks)
d68ebd9f85fc4953881b491701765805,CAPE,OSSIAM ETF,2024-12-11,Equities (Stocks)
d6b9523f657349568d3f8075c7c5424e,V3SP,Vanguard,2024-07-31,Bonds
d6cf6ab0bf284cbca865e9ab94b0a16f,UBTS,UBS,2024-10-31,Bonds
d7453162b8b341fd88608387b910c902,VUSC,Vanguard,2024-07-31,Bonds
d74b136c74274edd95f4ba212c6f48b8,COCB,Wisdom Tree,2024-09-30,Bonds
ce0d0c769ea749449e1c47a7c6d1dcab,TSLQ,Leverage Shares,2024-12-06,Equities (Stocks)
ce4a2f58b5a14ee0b2989c871de642cb,INFL10,UBS,2024-10-31,Bonds
cec7a6aea9d6414abb639c08e8e77c20,VUAA,Vanguard,2024-07-31,Equities (Stocks)
cf86030490a44e8bbe1ec3e1cbcb90fd,IQEE,Index IQ,2024-06-28,Equities (Stocks)
cfd262b71cf3407789b3e975208fe56b,EPVLD,UBS,2024-10-31,Equities (Stocks)
d018c507cbde46bba7bd63f64ca2654c,IQJP,Index IQ,2024-06-28,Equities (Stocks)
d08925b7b3444614a7871451604bfa03,VUCP,Vanguard,2024-07-31,Bonds
d08ce394bb4b46bdb79361a60fb242eb,VJPE,Vanguard,2024-07-31,Equities (Stocks)
d0b0b7db3d42421bbeed0ca98e4748da,WCOE,Wisdom Tree,2024-09-30,Commodities & Metals
d0c0523369f344d891ec89798288c511,HSPD,HSBC,2024-12-11,Equities (Stocks)
d19cac170fe84a0899095c264f48b09b,C500,Invesco,2024-12-06,Equities (Stocks)
d259d4b743be4aafa2a87c43a39e78d2,CBND,Goldman Sachs,2024-12-06,Bonds
d48fbdddd69d45178445c49e27599cd6,V3NA,Vanguard,2024-07-31,Equities (Stocks)
d59aed9c00af40d388de0424cef023e4,5OGE,OSSIAM ETF,2024-12-11,Equities (Stocks)
d6f2e20c945d4f7589cbcf8ecb9fbf85,3RAC,Leverage Shares,2024-12-06,Equities (Stocks)
cd55806b56634271908bb4244e2ac8bb,AXRP,21Shares,2024-11-27,Other Asset Types
cd8d0bab12ac47c4955e542478f05a43,ACWIS,UBS,2024-10-31,Equities (Stocks)
cecaa580f58d448a978f2cfaa3956f54,WSRID,UBS,2024-10-31,Equities (Stocks)
cee4d52ec5914d5e94b53422ce94b2d6,CBUS5H,UBS,2024-10-31,Bonds
cf044cd277414d6a838b1780a5e12fc9,ABTC,21Shares,2024-11-27,Other Asset Types
cf06fb6f3e644d8797bab86603110377,ALGOCHF,21Shares,2024-11-27,Other Asset Types
cf83ec7631b64895914e014d6bfd7bc6,CMXUS,UBS,2024-10-31,Equities (Stocks)
d09e939f4d1f408f8771e8fa5c10740d,AFTM,21Shares,2024-11-27,Other Asset Types
d0c1c4e7a34040649542e83d43f6e3fa,HODLX,21Shares,2024-11-27,Other Asset Types
d14e1013e09846b9965dda2d7e6faa2e,AXTZ,21Shares,2024-11-27,Other Asset Types
d1ace5bcc40a4d9a8c2b14be5d5c65f5,XLPS,Invesco,2024-12-06,Equities (Stocks)
d1e6f927037741a6ace44ef799db01f0,CBSUSH,UBS,2024-10-31,Bonds
d2becb85701144a59e24add1ab8b969d,EUGBPD,UBS,2024-10-31,Equities (Stocks)
d3223adadbb44444b7af30e3d68efda4,GENDCHF,UBS,2024-10-31,Equities (Stocks)
d382feb47ff24b969e55815e225e4670,CBSUUSD,UBS,2024-10-31,Bonds
d398b604168a4f6a8fa6c4ae9edaa4ab,VUSA,Vanguard,2024-07-31,Equities (Stocks)
d460b9ad19b0438d87d998c731d983fd,AETHCHF,21Shares,2024-11-27,Other Asset Types
d462ab61f2874bb1b6e1fcaa98e15d29,C500,Invesco,2024-12-06,Equities (Stocks)
d47f803f3d07424bad9a86ede1708c31,VUTY,Vanguard,2024-07-31,Bonds
d4a2ffe7eef54fc092140df94b01900e,AWSRIA,UBS,2024-10-31,Equities (Stocks)
d55cda19a2704ace8ba86c190680bdaa,AAXJSI,UBS,2024-10-31,Equities (Stocks)
d5f45d97cf56430fa1300e04a481b7a1,WOPA,UBS,2024-10-31,Equities (Stocks)
d616ef723f14450cbb9cbc3f3b689eda,AUHGBA,UBS,2024-10-31,Equities (Stocks)
d664527284ec40a19ee1e6f6c70cc261,AADACHF,21Shares,2024-11-27,Other Asset Types
d67f5394870e4e2cbc2d9107b78f944a,CAHCHA,UBS,2024-10-31,Equities (Stocks)
d710ed77143142649af50eebde2445b8,ASOLGBP,21Shares,2024-11-27,Other Asset Types
d7822ba5e3194e6fab600b5fe10ec3af,S7XE,Invesco,2024-12-06,Equities (Stocks)
cebfd83e43724142b2452bff5b5c3272,2MSF,Leverage Shares,2024-12-06,Equities (Stocks)
d034a815f55c46ffb3bc84d1d293eabf,AADA,21Shares,2024-11-27,Other Asset Types
d1f852236d0a48d58eee17cdf35aeb5a,3MSF,Leverage Shares,2024-12-06,Equities (Stocks)
d3a5d68baeec40b29def9bddc47bf7d2,SARKK,Leverage Shares,2024-12-06,Equities (Stocks)
d75cc3f58c074a99a4569ee39aaa5e19,STAKE,21Shares,2024-11-27,Other Asset Types
ce370459bf044ed99aa3729fe844283f,HAGG,HSBC,2024-12-11,Bonds
cec2e981d26b4934a0d1add4617d93b4,HWSS,HSBC,2024-12-11,Equities (Stocks)
cff32360e1694b1daad7fe5e742640c0,HSJA,HSBC,2024-12-11,Equities (Stocks)
d0edbaaf03cd440c94ad84b8265e7387,ASOL,21Shares,2024-11-27,Other Asset Types
d435f8972ed6409c849d250f5a0b08f0,HSTE,HSBC,2024-12-11,Equities (Stocks)
d54160c7171f44f88079893459609d6e,PLX,Expat Capital,2024-11-29,Equities (Stocks)
d7e88ef31bdd4332a257cfc364cade2f,UET0,UBS,2024-10-31,Bonds
d829f82028c34cb2be9a981cffa874f2,SMLP,Invesco,2024-12-06,Other Asset Types
d99802bf623045c0b66590ed020e602e,4UBH,UBS,2024-10-31,Equities (Stocks)
d998e9aa0fcf4edda38abe8a644a5dfa,FRCJ,UBS,2024-10-31,Equities (Stocks)
dac6a4f172644e8abbde55ea192fbd94,WTDM,Wisdom Tree,2024-09-30,Equities (Stocks)
daff3ca393264491a005e92cd486f959,UBUD,UBS,2024-10-31,Equities (Stocks)
db243c88377f4caeb3a679eef69f166b,SQS,Leverage Shares,2024-12-06,Equities (Stocks)
dc71b427064144fb9c9b028b3f9173dd,WTEI,Wisdom Tree,2024-09-30,Equities (Stocks)
dc74a7a4386f4253855e08e16a014414,D500,Invesco,2024-12-06,Equities (Stocks)
dca99c2dcacb477888970da7f86e66f5,H4ZZ,HSBC,2024-12-11,Equities (Stocks)
dd01b23969b84658b079c854ed8a9f5c,H21V,21Shares,2024-11-27,Other Asset Types
ddcdb51036ab4044b567f7e2ad3d2ff8,FB3S,Leverage Shares,2024-12-06,Equities (Stocks)
de3ce8625ed44603a30a0d0b70aa1ae5,V3GE,Vanguard,2024-07-31,Bonds
de400c70f2be4ea684740107df6c0877,CSY1,UBS,2024-10-31,Equities (Stocks)
de4ba27ff6bd4bb0938c285d62b34810,H4Z2,HSBC,2024-12-11,Equities (Stocks)
de77b2ac99f04626803b9d1ce4cad871,WTIZ,Wisdom Tree,2024-09-30,Equities (Stocks)
dea0ccc614df457a96417ae17ab6b7a1,V3AA,Vanguard,2024-07-31,Equities (Stocks)
dec2435b4f61420fa60b4ae4f7daec97,QQL3,Leverage Shares,2024-12-06,Equities (Stocks)
df110565114d40f184593598dbbce2cd,AW11,UBS,2024-10-31,Equities (Stocks)
df947b9a3306402cb4a5d70a2ee7ca6b,XU8Z,HSBC,2024-12-11,Equities (Stocks)
dfb3ab4a48c54d50bbc5b58e5942bad8,VUCP,Vanguard,2024-07-31,Bonds
dfc330820ee6487ba6bfa75f85bc87bf,ADAA,21Shares,2024-11-27,Other Asset Types
e01995961f4443708ea53f180dedfda9,PCOM,Wisdom Tree,2024-09-30,Commodities & Metals
e04021d6001d4741aa1a195c429c4b92,EL41,Deka ETF,2024-11-29,Equities (Stocks)
e06200c8339d4d0693ac098e11b00a0a,AW16,UBS,2024-10-31,Equities (Stocks)
e0bf22042fa04c5aa85c140cf2a20156,HPAW,HSBC,2024-12-11,Equities (Stocks)
e1506e3f03594ad5bfa9b77dcf7e6388,3CIN,Leverage Shares,2024-12-06,Equities (Stocks)
e18638cb660d48ff92969103378600cd,EUPC,OSSIAM ETF,2024-12-11,Equities (Stocks)
d7a9fd36903b42dbb0bb07bb7b3e873a,SOIE,Leverage Shares,2024-12-06,Commodities & Metals
d7f4aff8767940c1b35b2d8aa34452f2,VJPA,Vanguard,2024-07-31,Equities (Stocks)
d88173e3965e4830ba19daf78a980d93,3AAP,Leverage Shares,2024-12-06,Equities (Stocks)
d8ba7345e33b47b68734f5f5c58effed,3TSM,Leverage Shares,2024-12-06,Equities (Stocks)
d8c55f7655654a538f2d5e791f4d73e4,VMSTX,Vanguard,2024-07-31,Bonds
d8ddb6e664084443b617ec8b4978aa54,HMUS,HSBC,2024-12-11,Equities (Stocks)
d9460d47b48d4e2f80950f326f56444d,SNV3,Leverage Shares,2024-12-06,Equities (Stocks)
d9c5dc66a1174cf09853a824e38cd719,TAIS,Leverage Shares,2024-12-06,Equities (Stocks)
d9d0ffe8ff504a20876f51e6689e96aa,MXEU,Invesco,2024-12-06,Equities (Stocks)
